Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
Camber HR Solutions,Kelsey McLellan,Kelsey,McLellan,,,,,,(913) 375-4294,,,https://www.camberhrsolutions.com/what-we-do/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/camber-hr-solutions-913-375-4294-116186,,,,Human Resources,,npconnect,,,,,,,,,2022-12-07 10:10:40,The easy way to find businesses and members in the Nonprofit Connect
Cancer Action,,,,10520 Barkley,,KS,66212,,(913) 642-8885,,,http://www.canceractionkc.org,"http://facebook.com/canceraction, http://twitter.com/canceractionkc",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/cancer-action-113094,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:40,The easy way to find businesses and members in the Nonprofit Connect
United WE,,,,"2100 Central Street, Suite 11E",,MO,64108,,(816) 988-2000,,,http://www.womens-foundation.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/united-we-3136,,,,Grantmaking,,npconnect,,,,,,,,,2022-12-07 10:10:40,The easy way to find businesses and members in the Nonprofit Connect
Union ShareWaves Foundation,,,,6721 West 121st Street,,KS,66209,,(913) 219-9435,,,http://www.sharewavesfoundation.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/union-sharewaves-foundation-overland-park-115462,,,,Media,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
"Van Go, Inc.",,,,715 New Jersey Street,,KS,66044,,(785) 842-3797,,,http://www.van-go.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/van-go-inc-lawrence-785-842-3797-116291,,,,Nonprofit Member,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
VetBiz,Darcella Craven,Darcella,Craven,611 North 10th,,MO,63101,,(314) 531-8387,,,http://www.vetbiz.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/vetbiz-116395,,,,Veteran Services,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
University of Central Missouri Alumni Foundation,,,,PO Box 800,,MO,64093-5226,,(660) 543-8000,,,http://ucmfoundation.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/university-of-central-missouri-alumni-foundation-115307,,,,Education,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
Vivent Health,,,,5008 Prospect Ave.,,MO,64130,,(816) 561-8784,,,http://viventhealth.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/vivent-health-kansas-city-111650,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
FosterAdopt Connect,,,,18600 E 37th Ter S,,MO,64057-1707,,(816) 350-0215,,,https://recruiting.paylocity.com/recruiting/jobs/All/79e9c4ee-e14f-4d9d-ad75-81b7d46b9998/Foster-Adopt-Connect-Inc,"https://www.linkedin.com/company/midwest-foster-care-and-adoption-association, https://www.facebook.com/fosteradoptconnect, https://twitter.com/fosteradopt_org/, https://www.instagram.com/fosteradoptconnect/, https://www.youtube.com/channel/UCTrqFvrCCSJTFWijUB5LOEg",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/fosteradopt-connect-11735,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
University Academy Foundation,,,,8080 Ward Parkway,,MO,64114,,(816) 412-9205,,,http://www.uafoundationkc.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/university-academy-foundation-111809,,,,Education,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
Friends of JCDS,,,,10501 Lackman Road,,KS,66219,,(913) 826-2270,,,http://www.friendsofjcds.com,https://www.facebook.com/friendsofjcds/,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/friends-of-jcds-lenexa-112561,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:41,The easy way to find businesses and members in the Nonprofit Connect
"Footprints, Inc.",,,,4501 Troost Avenue,,MO,64110,,(816) 561-0567,,,http://www.kcfootprints.org,"https://linkedin.com/company/footprints-inc., https://www.facebook.com/kcfootprints/, https://twitter.com/kcfootprints/, https://www.instagram.com/kcfootprints/",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/footprints-inc-115062,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
Folk Alliance International,,,,601 Avenida Cesar E. Chavez,,MO,64108,,(816) 221-3655,,,http://www.folk.org,"https://www.facebook.com/folkalliance, https://twitter.com/folkalliance, https://instagram.com/folk_alliance/, https://www.youtube.com/user/FolkAlliance",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/folk-alliance-international-112118,,,,"Arts, Culture, Humanities",,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
Francis Family Foundation,,,,"800 West 47th Street, Suite 717",,MO,64112,,(816) 531-0077,,,http://www.francisfoundation.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/francis-family-foundation-111521,,,,Grantmaking,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
Friends of The Kansas City Public Library,,,,PO Box 30447,,MO,64112,,(816) 701-3468,,,,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/friends-of-the-kansas-city-public-library-9349,,,,"Arts, Culture, Humanities",,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
ICE STUDIOS SCHOOL OF DANCE,,,,7714 Prospect Avenue,,MO,64132,,(816) 500-4140,,,http://www.icestudiosdance.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ice-studios-school-of-dance-kansas-city-116067,,,,Youth Services,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
Ivanhoe Neighborhood Council,,,,3700 Woodland,,MO,64109,,(816) 921-6611,,,http://www.incthrives.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ivanhoe-neighborhood-council-113013,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
First Call Alcohol/Drug Prevention & Recovery,,,,9091 State Line Road,,MO,64114,,(816) 361-5900,,,https://www.firstcallkc.org/,"http://facebook.com/pages/FirstCallKC, http://twitter.com/firstcallkc, http://www.youtube.com/firstcallkansascity",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/first-call-alcohol-drug-prevention-recovery-5762,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
Innovative NonProfit,,,,1800 East Spruce St.,,SD,57301,,(605) 292-0143,,,http://www.innovnp.com,"https://www.linkedin.com/company/innovative-nonprofit, https://www.facebook.com/InnovNP",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/innovative-nonprofit-115811,,,,Fundraising,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
IPM Advancement,,,,16845 N. 29th Ave,,AZ,85053,,(813) 318-2160,,,http://ipmadvancement.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ipm-advancement-116093,,,,Consultant,,npconnect,,,,,,,,,2022-12-07 10:10:42,The easy way to find businesses and members in the Nonprofit Connect
VMLY&R,,,,250 Richards Rd,,Missouri,64116-4272,,(816) 218-6872,,,http://www.vml.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/vmly-r-112882,,,,Advertising/Graphic Design/Marketing,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
International Trade Council of Greater Kansas City,Mary Odom,Mary,Odom,P.O. Box 12340,,MO,64116,,(816) 830-2364,,,https://itcgkc.org/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/international-trade-council-of-greater-kansas-city-115083,,,,International Relief & Relations,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
Independence Boulevard Christian Church,,,,606 Gladstone Ave,,MO,64124,,(816) 231-0016,,,http://www.ibcckc.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/independence-boulevard-christian-church-116492,,,,Religion-Related,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
International Relations Council,Natalie Friend,Natalie,Friend,30 W. Pershing Road,,MO,64108,,(816) 897-6474,,,http://www.irckc.org,"https://www.linkedin.com/company/international-relations-council, http://www.facebook.com/irckc, https://twitter.com/irckc?lang=en",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/international-relations-council-6765,,,,International Relief & Relations,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
IDEOLITY,,,,5800 Foxridge Dr.,,KS,66202-2338,,(913) 643-2200,,,http://ideolity.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ideolity-111766,,,,Technology,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
IETF,,,,13628 W. 95th Street,,KS,66215,,(913) 341-3880,,,http://www.essentialtremor.org,"https://www.facebook.com/InternationalEssentialTremorFoundation, https://twitter.com/ESSENTIALTREMOR, https://plus.google.com/115981727297229770392/posts, https://www.youtube.com/watch?v=z-nBScb735E",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ietf-5576,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
"iBossWell, Inc.",,,,3965 West 83rd Street,,KS,66208,,(913) 642-1416,,,http://www.ibosswell.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/ibosswell-inc-8201,,,,Strategic Planning,,npconnect,,,,,,,,,2022-12-07 10:10:43,The easy way to find businesses and members in the Nonprofit Connect
Global Birthing Home Foundation,,,,5000 W 134th St,,KS,66209,,(913) 402-6800,,,http://www.globalbirthinghomefoundation.org,"https://www.facebook.com/Global-Birthing-Home-Foundation-152227274851194/, https://twitter.com/mnhaiti, https://www.youtube.com/user/MNHaiti?feature=mhee",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/global-birthing-home-foundation-112936,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
"First Act Theatre Arts, Inc.",,,,"6800 W. 153rd St., Suite A",,KS,66223,,(913) 681-3318,,,https://firstactkc.org/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/first-act-theatre-arts-inc-116390,,,,"Arts, Culture, Humanities",,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Inclusion Connections,,,,2073 E. Santa Fe,,KS,66062,,(913) 839-8735,,,http://ICkc.org,"http://facebook.com/InclusionConnections/, http://twitter.com/@ICIConnections, http://www.instagram.com/inclusionconnections",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/inclusion-connections-111764,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Greater Kansas City Chamber of Commerce,,,,30 W Pershing Rd Ste 301,,MO,64108-2423,,(816) 221-2424,,,http://kcchamber.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/greater-kansas-city-chamber-of-commerce-10352,,,,Mutual/Membership Benefit,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Friends of the City Market,,,,20 E. 5th Street,,MO,64106,,(816) 842-1271,,,https://thecitymarketkc.org/,"https://www.facebook.com/TheCityMarketKansasCity/, https://www.instagram.com/citymarketkc/?hl=en",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/friends-of-the-city-market-2350,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Giving the Basics,,,,927 S 7th St,,KS,66105,,(913) 964-3300,,,http://www.givingthebasics.org,"http://linkedin.com/in/givingthebasics, https://www.facebook.com/givingthebasics/, http://twitter.com/givingthebasics, http://www.instagram.com/givingthebasics, http://www.pinterest.com/givingthebasics, https://www.youtube.com/results?search_query=giving+the+basics",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/giving-the-basics-111562,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
"IFF - Missouri, Kansas, Southern IL Region",,,,5501 Delmar Blvd.,,MO,63101,,(314) 588-8840,,,http://www.iff.org,https://www.linkedin.com/in/stephenwestbrooks/,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/iff-missouri-kansas-southern-il-region-112272,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
"GlassWall Syndicate Association, Inc.",,,,11460 Tomahawk Creek Parkway,,KS,66211,,(816) 728-6229,,,http://www.glasswallsyndicate.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/glasswall-syndicate-association-inc-115386,,,,Grantmaking,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
GreenLight Fund Kansas City,,,,720 Main Street,,MO,64105,,(816) 277-5598,,,http://www.greenlightfund.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/greenlight-fund-kansas-city-116369,,,,Grantmaking,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Food Equality Initiative,,,,300 E. 39th Street,,MO,64111,,(816) 800-0884,,,http://foodequalityinitiative.org,"https://www.facebook.com/foodequalityinitiative/, https://twitter.com/FoodEquality, https://www.instagram.com/foodequality/",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/food-equality-initiative-kansas-city-114912,,,,Food Insecurity,,npconnect,,,,,,,,,2022-12-07 10:10:44,The easy way to find businesses and members in the Nonprofit Connect
Downtown Lee's Summit Main Street,Donnie Rodgers,Donnie,Rodgers,13 SE Third Street,,MO,64063,,(816) 246-6598,,,http://www.downtownls.org,"https://www.linkedin.com/company/downtown-lee%27s-summit-main-street?trk=top_nav_home, http://facebook.com/downtownls, http://twitter.com/downtownls, http://instagram.com/downtownls, http://plus.google.com/108975456292042615954, http://www.pinterest.com/downtownls, https://www.youtube.com/user/downtownls",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/downtown-lee-s-summit-main-street-112024,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
Gilda's Club Kansas City,,,,21 W. 43rd Street,,MO,64111,,(816) 531-5444,,,http://gildasclubkc.org,"https://www.facebook.com/GildasClubKC/, http://twitter.com/GildasClubKC, http://www.instagram.com/GildasClubKC",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/gilda-s-club-kansas-city-7768,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
Do More Good,,,,251 N 18th St,,KS,66102,,(816) 612-1132,,,https://reusefull.org/,"https://www.linkedin.com/company/do-more-good-llc, http://twitter.com/bereusefull",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/do-more-good-115681,,,,Technology,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
Diastole Scholars' Center,,,,2501 Holmes Street,,MO,64108,,(816) 235-8857,,,http://www.diastole.org,"https://www.facebook.com/DiastoleScholarsCenter/, https://www.diastole.org/blog",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/diastole-scholars-center-114638,,,,Public/Societal Benefit,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
Daniel Keating Foundation,,,,1011 Poyntz Avenue,,KS,66502,,(785) 477-9603,,,http://www.danielkeatingfoundation.com/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/daniel-keating-foundation-113548,,,,Youth Services,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
"Developing Potential, Inc.",,,,251 NW Executive Way Ste 200,,MO,64063,,(816) 525-6000 x 107,,,http://www.developingpotential.org,"https://www.facebook.com/pages/Developing-Potential-Inc/74232126361, https://twitter.com/DPIKansasCity, https://www.youtube.com/channel/UC35YTaatZYzD0RY1go2Zl4A/featured?view_as=subscriber",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/developing-potential-inc-9937,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:45,The easy way to find businesses and members in the Nonprofit Connect
Dream Factory of Greater Kansas City,,,,"1310 East 104th Street, Suite 300",,MO,64131,,(913) 905-2900,,,http://www.kcdream.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/dream-factory-of-greater-kansas-city-112973,,,,Healthcare,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Dramatic Truth Ballet School,,,,10508 Grandview Rd,,MO,64137,,(816) 767-9222,,,https://www.dramatictruth.org/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/dramatic-truth-ballet-school-116271,,,,"Arts, Culture, Humanities",,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Della Lamb Community Services,,,,500 Woodland Avenue,,MO,64106,,(816) 842-8040,,,http://www.dellalamb.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/della-lamb-community-services-1128,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Downtown Council,Ann Holliday,Ann,Holliday,"1000 Walnut, Suite 200",,MO,64106,,(816) 421-1539,,,http://www.downtownkc.org,"https://www.facebook.com/DowntownKansasCity/, https://twitter.com/godowntownkc, https://www.instagram.com/godowntownkc/",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/downtown-council-116356,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Down Syndrome Innovations,,,,5916 Dearborn St,,KS,66202,,(913) 384-4848,,,http://kcdsi.org,"https://www.linkedin.com/company/down-syndrome-innovations/, https://www.facebook.com/KCDSI, https://twitter.com/DSGKC, https://www.instagram.com/kcdsg/",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/down-syndrome-innovations-6225,,,,Education,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Divine Mercy Radio,,,,"108 E. 12th St., Suite 1",,KS,67601,,(785) 621-4110,,,https://www.dvmercy.com/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/divine-mercy-radio-115744,,,,Religion-Related,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Dual Credit Consultation Services,Danielle Binion,Danielle,Binion,6222 Raytown Trafficway 202,,MO,64030,,(816) 946-3113,,,http://www.dualcreditconsultationservices.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/dual-credit-consultation-services-116315,,,,Education,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
"Gilmore & Bell, P.C.",,,,2405 Grand Boulevard,,MO,64108,,(816) 221-1000,,,http://www.gilmorebell.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/gilmore-bell-p-c-115415,,,,Legal,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
"Guadalupe Centers, Inc.",,,,1015 Avenida Cesar E Chavez,,MO,64108,,816-421-1015,,,http://guadalupecenters.org/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/guadalupe-centers-inc-kansas-city-115367,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Girls on the Run Serving Greater Kansas City,,,,211 W. 18th Street,,MO,64108,,(913) 766-1728,,,http://www.gotrkc.org,"https://www.facebook.com/girlsontherunkc, http://twitter.com/GOTRKC",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/girls-on-the-run-serving-greater-kansas-city-6220,,,,Youth Services,,npconnect,,,,,,,,,2022-12-07 10:10:46,The easy way to find businesses and members in the Nonprofit Connect
Global Montessori Academy,,,,7457 Cherokee Drive,,KS,66208,,(913) 544-1041,,,http://globalmontessori.com,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/global-montessori-academy-113031,,,,Education,,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
"DCCCA, Inc.",,,,3312 Clinton Parkway,,KS,66047,,(785) 841-4138,,,https://www.dccca.org/,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/dccca-inc-8305,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
Grandview Assistance Program,,,,1121 Main Street,,MO,64030,,(816) 761-1919,,,http://www.gapcares.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/grandview-assistance-program-113139,,,,Human Services,,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
Downtown Overland Park Partnership,Angie Mutti,Angie,Mutti,"7221 W. 79th Street, Suite 106",,KS,66204,,(913) 642-2222,,,http://www.downtownop.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/downtown-overland-park-partnership-114979,,,,Community or Economic Development,,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
Grandparents for Gun Safety,,,,P.O. Box 11193,,KS,11193,,,,,http://moksgagv.org,,Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/grandparents-for-gun-safety-113285,,,,Public/Societal Benefit,,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
GUILDit,,,,31 W 31st St,,MO,64108,,,,,http://guildit.org/,"https://www.linkedin.com/company/6450119/, https://www.facebook.com/Goguildit",Business,,,,https://info.npconnect.org/list,https://info.npconnect.org/list/member/guildit-kansas-city-115546,,,,"Arts, Culture, Humanities",,npconnect,,,,,,,,,2022-12-07 10:10:47,The easy way to find businesses and members in the Nonprofit Connect
